name,LATITUDE,LONGITUDE
GLOBAL TOTS PTE. LTD.,1.31025382506903,103.799256734917
GLOBALKIDS EDU PTE LTD,1.37563499622553,103.871996421774
GLORY JOY CHILD DEVELOPMENT CENTRE,1.45218571114701,103.82136989322
GRACE CHILD DEVELOPMENT CENTRE,1.38929190364581,103.900231397149
GREEN PASTURES CHILD CENTRE,1.32178568094532,103.810754239097
GREENERY CHILDCARE CENTRE,1.37584148649431,103.737757438519
GREENFIELD MONTESSORI CHILD CARE PTE. LTD.,1.37789297958347,103.746859099205
GREENLAND CHILDCARE @ FERNVALE PTE LTD,1.39631551936629,103.881167324746
GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,1.40566212234615,103.908718992006
GREENLAND CHILDCARE @ PUNGGOL PTE LTD,1.4077542567498,103.900906243443
GREENLAND CHILDCARE @ SUMANG WALK PTE. LTD.,1.40322712051122,103.895387027553
GREENLAND CHILDCARE CENTRE,1.32415431819917,103.869693090627
Greentree Montessori Children Cottage,1.43902186951342,103.828050233009
IMAN CHILDCARE ( WOODGROVE) PTE. LTD.,1.42850408765647,103.776280732464
IMAN CHILDCARE (BUKIT BATOK) PTE LTD,1.34737714602477,103.758002983833
IMAN CHILDCARE (JURONG) PTE. LTD.,1.335042021408,103.720268024233
IMAN CHILDCARE (SIMEI) PTE. LTD.,1.34480691622766,103.95699664789
IMAN CHILDCARE (TAMPINES) PTE LTD,1.34467548866865,103.945169503586
IMAN CHILDCARE PTE. LTD.,1.36226594574083,103.962078615696
IMONTESSORI PTE. LTD.,1.30974241289377,103.864101648717
INJENIUS PRESCHOOL PTE. LTD.,1.36504735213083,103.882687183309
INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.,1.28646421312536,103.781863956296
INNATE MONTESSORI PTE. LTD.,1.34406219408544,103.766278199169
"INNO MONTESSORI PTE. LTD,",1.30756130229715,103.906918879925
INSPIRE KIDS INTERNATIONAL (WOODLANDS) LLP,1.44012390277222,103.792357938904
ISLANDER PRE-SCHOOL PTE LTD,1.24840314654541,103.828402687245
ISMART MONTESSORI,1.37904775569566,103.772937486165
IYAD PERDAUS CHILD DEVELOPMENT CENTRE,1.38237299918111,103.741352260507
